anime_id,pred_score,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
32483,7.218144782504145,Cheer Danshi!!,Cheer Boys!!,チア男子!!,,https://myanimelist.cdn-dena.com/images/anime/7/80360.jpg,TV,Novel,12,Finished Airing,False,"Jul 5, 2016 to Sep 27, 2016","{'from': '2016-07-05', 'to': '2016-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.84,14143,4136.0,1805,39102,85,"The series is inspired by the real-life cheerleading team from Waseda University, called &#039;Shockers&#039;. They&#039;re internationally ranked as a cheerleading team.",Summer 2016,Tuesdays at 23:00 (JST),"{'Adaptation': [{'mal_id': 98267, 'type': 'manga', 'url': 'https://myanimelist.net/manga/98267/Cheer_Danshi__Go_Breakers', 'title': 'Cheer Danshi!!: Go Breakers'}], 'Summary': [{'mal_id': 33798, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33798/Cheer_Danshi_Recap', 'title': 'Cheer Danshi!! Recap'}], 'Other': [{'mal_id': 34548, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34548/Cheer_Danshi_Specials', 'title': 'Cheer Danshi!! Specials'}]}","Bandai Visual, Lantis, Nihon Ad Systems, Tokyo MX, Shueisha, Sony PCL",Funimation,Brain&#039;s Base,"Sports, Drama, School","['""Hajime no Ippo (初めの一歩)"" by Luck Life']","['#1: ""Hajime no Ippo (初めの一歩)"" by Luck Life (ep 1)', '#2: ""LIMIT BREAKERS"" by BREAKERS', '[Haruki Bandou (Yuki Yonai), Kazuma Hashimoto (Nobuhiko Okamoto), Shou Tokugawa (Yuuki Ono), Wataru Mizoguchi (Tomokazu Sugita), Kouji Toono (Yuu Hayashi), Souichirou Suzuki (Kousuke Kuwano), Gen Hasegawa (Kazuyuki Konishi)] (eps 2-)']",24.0,2016.0
31790,7.218141472939253,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Active Raid,アクティヴレイド　－機動強襲室第八係－,Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit,https://myanimelist.cdn-dena.com/images/anime/3/77977.jpg,TV,Original,12,Finished Airing,False,"Jan 7, 2016 to Mar 24, 2016","{'from': '2016-01-07', 'to': '2016-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,5.95,14306,7446.0,1622,45779,55,,Winter 2016,Thursdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 95934, 'type': 'manga', 'url': 'https://myanimelist.net/manga/95934/Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachigakari', 'title': 'Active Raid: Kidou Kyoushuushitsu Dai Hachigakari'}], 'Sequel': [{'mal_id': 32301, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32301/Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari_2nd', 'title': 'Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd'}]}","Sotsu, Magic Capsule, flying DOG, Fields",,"Production IMS, Orange","Comedy, Mecha, Police, Sci-Fi","['""Golden Life"" by AKINO with bless4']","['""Toumei na Yozora (透明な夜空)"" by Yuuka Aisaka']",24.0,2016.0
1509,7.218137167290617,Mamotte! Lollipop,Save Me! Lollipop,まもって！ロリポップ,,https://myanimelist.cdn-dena.com/images/anime/1/1509.jpg,TV,Manga,13,Finished Airing,False,"Jul 2, 2006 to Sep 24, 2006","{'from': '2006-07-02', 'to': '2006-09-24'}",25 min. per ep.,PG-13 - Teens 13 or older,6.92,6737,3849.0,3137,14427,113,,Summer 2006,Unknown,"{'Adaptation': [{'mal_id': 414, 'type': 'manga', 'url': 'https://myanimelist.net/manga/414/Mamotte_Lollipop', 'title': 'Mamotte! Lollipop'}]}",Delfi Sound,Funimation,Studio Comet,"Adventure, Comedy, Magic, Romance, Shoujo","['""Poppin Heart wa Hitotsu Dake?"" by Clover']","['""Kyun Kyun Panic"" by MOSIAC.WAV']",25.0,2006.0
26243,7.218131561455078,Owari no Seraph,Seraph of the End: Vampire Reign,終わりのセラフ,Seraph of the End,https://myanimelist.cdn-dena.com/images/anime/5/73474.jpg,TV,Manga,12,Finished Airing,False,"Apr 4, 2015 to Jun 20, 2015","{'from': '2015-04-04', 'to': '2015-06-20'}",23 min. per ep.,R - 17+ (violence & profanity),7.63,273796,1277.0,83,498439,6600,"Owari no Seraph is an anime adaptation of Takaya Kagami&#039;s ongoing shounen manga of the same name. Kagami himself did script writing for the anime involving events that were not yet published in the source material. The anime is licensed by Funimation for both video and streaming in North America. The source material has also spawned several other adaptations including two different light novel series, a voice comic, two video games and a spin-off manga.",Spring 2015,Saturdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 43661, 'type': 'manga', 'url': 'https://myanimelist.net/manga/43661/Owari_no_Seraph', 'title': 'Owari no Seraph'}], 'Sequel': [{'mal_id': 28927, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28927/Owari_no_Seraph__Nagoya_Kessen-hen', 'title': 'Owari no Seraph: Nagoya Kessen-hen'}], 'Other': [{'mal_id': 30714, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30714/Owari_no_Seraph__Owaranai_Seraph', 'title': 'Owari no Seraph: Owaranai Seraph'}], 'Side story': [{'mal_id': 31378, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31378/Owari_no_Seraph__Kyuuketsuki_Shahar', 'title': 'Owari no Seraph: Kyuuketsuki Shahar'}], 'Summary': [{'mal_id': 31756, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31756/Owari_no_Seraph__The_Beginning_of_the_End', 'title': 'Owari no Seraph: The Beginning of the End'}]}","Rakuonsha, NBCUniversal Entertainment Japan, Shueisha",Funimation,Wit Studio,"Action, Military, Supernatural, Drama, Vampire, Shounen","['""X.U."" by SawanoHiroyuki[nZk]:Gemie (eps 2-12)']","['""scaPEGoat"" by SawanoHiroyuki[nZk]:Yosh (eps 2-12)']",23.0,2015.0
888,7.218111499374487,Megami Kouhosei,,女神候補生,"Candidate for Goddess, Pilot Candidate",https://myanimelist.cdn-dena.com/images/anime/11/75472.jpg,TV,Manga,12,Finished Airing,False,"Jan 20, 2000 to Mar 27, 2000","{'from': '2000-01-20', 'to': '2000-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.51,8258,5565.0,2948,16397,54,,Winter 2000,Mondays at 18:00 (JST),"{'Adaptation': [{'mal_id': 93, 'type': 'manga', 'url': 'https://myanimelist.net/manga/93/Megami_Kouhosei', 'title': 'Megami Kouhosei'}], 'Summary': [{'mal_id': 887, 'type': 'anime', 'url': 'https://myanimelist.net/anime/887/Megami_Kouhosei_Special_Curriculum', 'title': 'Megami Kouhosei Special Curriculum'}]}",Bandai Visual,"Bandai Entertainment, Discotek Media",Xebec,"Action, Mecha, Military, Sci-Fi, Space","['""Aim for Zion, the Planet of Hope"" by Tomoyuki Asakawa']","['#1: ""Chance"" by Koizumi Kouhei (eps 1-11)', '#2: ""Kagayaki"" by Koizumi Kouhei (ep 12)']",24.0,2000.0
16397,7.2180860507730715,Photokano,Photo Kano,フォトカノ,"Foto Kano, Photograph Girlfriend",https://myanimelist.cdn-dena.com/images/anime/11/49199.jpg,TV,Visual novel,13,Finished Airing,False,"Apr 5, 2013 to Jun 28, 2013","{'from': '2013-04-05', 'to': '2013-06-28'}",23 min. per ep.,PG-13 - Teens 13 or older,6.31,28645,6365.0,1218,66898,79,,Spring 2013,Unknown,[],"TBS, Enterbrain, BS-TBS, RAY",Sentai Filmworks,Madhouse,"Ecchi, Romance, School","['""Koisuru Lens (恋するレンズ)"" by Kaori Hayato']","['#1: ""Smile F (スマイルF)"" by Utakano♪ (eps 1-4)', '#2: ""Smile F (スマイルF)"" by Haruka Niimi (Kanae Itou) (eps 5-6)', '#3: ""Smile F (スマイルF)"" by Hikari Sanehara (Kaori Mizuhashi) (ep 7)', '#4: ""Smile F (スマイルF)"" by Aki Muroto (Mai Nakahara) (ep 8)', '#5: ""Smile F (スマイルF)"" by Nonoka Masaki (Chiwa Saito) (ep 9)', '#6: ""Smile F (スマイルF)"" by Mai Sakura (Hisako Kanemoto) (ep 10)', '#7: ""Smile F (スマイルF)"" by Rina Yunoki (Asuka Oogame) (ep 11)', '#8: ""Smile F (スマイルF)"" by Tomoe Misumi (Miyuki Sawashiro) (ep 12)', '#9: ""Smile F (スマイルF)"" by Kanon Maeda (Mariya Ise) (ep 13)']",23.0,2013.0
5984,7.218079979465639,Ristorante Paradiso,,リストランテパラディーゾ,,https://myanimelist.cdn-dena.com/images/anime/13/17488.jpg,TV,Manga,11,Finished Airing,False,"Apr 9, 2009 to Jun 25, 2009","{'from': '2009-04-09', 'to': '2009-06-25'}",22 min. per ep.,PG-13 - Teens 13 or older,7.45,8804,1821.0,2199,28032,124,,Spring 2009,Unknown,"{'Adaptation': [{'mal_id': 12386, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12386/Ristorante_Paradiso', 'title': 'Ristorante Paradiso'}, {'mal_id': 12400, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12400/Gente__Ristorante_no_Hitobito', 'title': 'Gente: Ristorante no Hitobito'}]}","Fuji TV, Fuji Pacific Music Publishing, Sony PCL",Nozomi Entertainment,David Production,"Drama, Josei, Romance, Slice of Life","['""Marigold (マリーゴールド)"" by orange pekoe']","['""Suteki na Kajitsu (ステキな果実)"" by Lisa Komine']",22.0,2009.0
69,7.218067345629733,Cluster Edge,,CLUSTER EDGE（クラスターエッジ）,,https://myanimelist.cdn-dena.com/images/anime/6/15228.jpg,TV,Original,25,Finished Airing,False,"Oct 5, 2005 to Mar 29, 2006","{'from': '2005-10-05', 'to': '2006-03-29'}",24 min. per ep.,PG-13 - Teens 13 or older,6.45,2185,5787.0,4074,7839,12,,Fall 2005,Wednesdays at 01:00 (JST),"{'Side story': [{'mal_id': 3028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3028/Cluster_Edge_Specials', 'title': 'Cluster Edge Specials'}]}",Bandai Visual,Sentai Filmworks,Sunrise,"Action, Fantasy, Military, Sci-Fi","['#1: ""FLY HIGH"" by surface (eps 1-14)', '#2: ""Bokutachi no Kiseki"" by Cluster&#039;S (eps 15-25)']","['#1: ""Kimi to Iu na no Hikari"" by Cluster&#039;S (eps 01-14, 25)', '#2: ""Kokoro no Tsubomi"" by surface (eps 15-24)']",24.0,2005.0
10611,7.218059992827331,R-15,,あーるじゅうご,R-15,https://myanimelist.cdn-dena.com/images/anime/9/33029.jpg,TV,Light novel,12,Finished Airing,False,"Jul 10, 2011 to Sep 25, 2011","{'from': '2011-07-10', 'to': '2011-09-25'}",24 min. per ep.,R+ - Mild Nudity,6.63,28886,5081.0,1234,65825,76,,Summer 2011,Unknown,"{'Adaptation': [{'mal_id': 23465, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23465/R-15', 'title': 'R-15'}], 'Sequel': [{'mal_id': 10933, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10933/R-15_OVA', 'title': 'R-15 OVA'}]}","Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC, Studio Kelmadick, Glovision",,"AIC, Remic","Comedy, Ecchi, Harem, Romance, School","['""Maji Yaba Mousou LOVE♥ (マジヤバもーそうLOVE♥)"" by R-15']","['""HIRAMEKI! Peace (≧▽≦)v (HIRAMEKI！ピース(≧▽≦)v)"" by R-15']",24.0,2011.0
274,7.218042533479626,Kiddy Grade,Kiddy Grade,キディ・グレイド,,https://myanimelist.cdn-dena.com/images/anime/3/73995.jpg,TV,Original,24,Finished Airing,False,"Oct 9, 2002 to Mar 19, 2003","{'from': '2002-10-09', 'to': '2003-03-19'}",23 min. per ep.,R+ - Mild Nudity,7.28,14399,2492.0,1947,34584,255,,Fall 2002,Unknown,"{'Adaptation': [{'mal_id': 2931, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2931/Kiddy_Grade_Reverse', 'title': 'Kiddy Grade Reverse'}], 'Summary': [{'mal_id': 2176, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2176/Kiddy_Grade__Ignition', 'title': 'Kiddy Grade: Ignition'}, {'mal_id': 3222, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3222/Kiddy_Grade__Maelstrom', 'title': 'Kiddy Grade: Maelstrom'}, {'mal_id': 3223, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3223/Kiddy_Grade__Truth_Dawn', 'title': 'Kiddy Grade: Truth Dawn'}], 'Sequel': [{'mal_id': 3349, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3349/Kiddy_GiRL-AND', 'title': 'Kiddy GiRL-AND'}, {'mal_id': 5859, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5859/Kiddy_GiRL-AND_Pilot', 'title': 'Kiddy GiRL-AND Pilot'}]}",gimik,Funimation,Gonzo,"Action, Sci-Fi, Super Power, Ecchi, Mecha","['""Mirai no Kioku (未来の記憶; Memory of the Future)"" by YUKA']","['""FUTURE"" by Little Viking']",23.0,2002.0
18295,7.218033018467757,Kakumeiki Valvrave 2nd Season,Valvrave the Liberator 2nd Season,革命機ヴァルヴレイヴ　2ndシーズン,"Kakumeiki Valvrave Second Season, Valvrave the Liberator Second Season",https://myanimelist.cdn-dena.com/images/anime/5/56573.jpg,TV,Original,12,Finished Airing,False,"Oct 10, 2013 to Dec 27, 2013","{'from': '2013-10-10', 'to': '2013-12-27'}",24 min. per ep.,R - 17+ (violence & profanity),7.39,39250,2070.0,1200,67766,193,,Fall 2013,Unknown,"{'Adaptation': [{'mal_id': 57325, 'type': 'manga', 'url': 'https://myanimelist.net/manga/57325/Kakumeiki_Valvrave', 'title': 'Kakumeiki Valvrave'}], 'Prequel': [{'mal_id': 16668, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16668/Kakumeiki_Valvrave', 'title': 'Kakumeiki Valvrave'}]}","Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Bandai, Bandai Namco Entertainment",Aniplex of America,Sunrise,"Action, Space, Mecha","['""Kakumei Dualism (革命デュアリズム)"" by Nana Mizuki x T.M.Revolution']","['#1: ""Kakumei Dualism (革命デュアリズム)"" by Nana Mizuki x T.M.Revolution (ep 1)', '#2: ""REALISM"" by ELISA (eps 2-6)', '#3: ""Akai Memories wo Anata ni (赤いメモリーズをあなたに)"" by Momoko Kanade (かなでももこ) (eps 7-11)']",24.0,2013.0
1842,7.21802137965046,Major S3,,メジャー  (第3シリーズ),"Major 3rd Season, Major 3, m3",https://myanimelist.cdn-dena.com/images/anime/9/73971.jpg,TV,Manga,26,Finished Airing,False,"Jan 6, 2007 to Jun 30, 2007","{'from': '2007-01-06', 'to': '2007-06-30'}",25 min. per ep.,PG-13 - Teens 13 or older,8.36,25149,189.0,1824,38471,265,,Winter 2007,Unknown,"{'Adaptation': [{'mal_id': 10978, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10978/Major', 'title': 'Major'}], 'Prequel': [{'mal_id': 558, 'type': 'anime', 'url': 'https://myanimelist.net/anime/558/Major_S2', 'title': 'Major S2'}], 'Sequel': [{'mal_id': 3226, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3226/Major_S4', 'title': 'Major S4'}]}",NHK,,Studio Hibari,"Drama, Shounen, Sports","['""Play The Game"" by Road of Major']","['#1: ""Strike Party!!!"" by BeForU (eps 1-15)', '#2: ""Yoru ni Nareba"" by The Loose Dogs (eps 16-25)', '#3: ""Play The Game"" by Road of Major (ep 26)']",25.0,2007.0
16067,7.218010262158526,Nagi no Asukara,A Lull in the Sea,凪のあすから,"Nagi no Asu Kara, Earth color of a calm, Nagiasu",https://myanimelist.cdn-dena.com/images/anime/7/53549.jpg,TV,Original,26,Finished Airing,False,"Oct 3, 2013 to Apr 3, 2014","{'from': '2013-10-03', 'to': '2014-04-03'}",23 min. per ep.,PG-13 - Teens 13 or older,8.24,132252,280.0,195,312990,7145,"Episode 1 was previewed at a screening in Tokyo on September 27, 2013. Regular broadcasting began on October 3, 2013.",Fall 2013,Thursdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 55063, 'type': 'manga', 'url': 'https://myanimelist.net/manga/55063/Nagi_no_Asu_kara', 'title': 'Nagi no Asu kara'}]}","Geneon Universal Entertainment, Sotsu, Animax, Rondo Robe, Showgate, Infinite","NIS America, Inc.",P.A. Works,"Drama, Fantasy, Romance","['#1: ""lull ~Soshite Bokura wa~ (lull ～そして僕らは～)"" by Ray (eps 1-13)', '#2: ""ebb and flow"" by Ray (eps 14-24)']","['#1: ""Aqua Terrarium (アクアテラリウム)"" by Nagi Yanagi (eps 1-13)', '#2: ""Mitsuba no Musubime (三つ葉の結びめ)"" by Nagi Yanagi (eps 14-25)', '#3: ""lull〜Earth color of a calm〜"" by Ray (ep 26)']",23.0,2013.0
5258,7.21800829786735,Hajime no Ippo: New Challenger,Fighting Spirit: New Challenger,はじめの一歩 新シリーズ,"Hajime no Ippo New Series, Hajime no Ippo Season II, Hajime no Ippo 2",https://myanimelist.cdn-dena.com/images/anime/8/56617.jpg,TV,Manga,26,Finished Airing,False,"Jan 7, 2009 to Jul 1, 2009","{'from': '2009-01-07', 'to': '2009-07-01'}",23 min. per ep.,PG-13 - Teens 13 or older,8.73,77718,42.0,663,126037,1074,,Winter 2009,Wednesdays at 01:29 (JST),"{'Adaptation': [{'mal_id': 7, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7/Hajime_no_Ippo', 'title': 'Hajime no Ippo'}], 'Prequel': [{'mal_id': 265, 'type': 'anime', 'url': 'https://myanimelist.net/anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura', 'title': 'Hajime no Ippo: Mashiba vs. Kimura'}], 'Sequel': [{'mal_id': 19647, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19647/Hajime_no_Ippo__Rising', 'title': 'Hajime no Ippo: Rising'}]}","VAP, Kodansha, Nippon Television Network",,Madhouse,"Comedy, Sports, Drama, Shounen","['""Hekireki"" by Last Alliance']","['""8 AM"" by coldrain']",23.0,2009.0
5300,7.218001467015421,Zoku Natsume Yuujinchou,Natsume&#039;s Book of Friends Season 2,続 夏目友人帳,"Natsume Yuujinchou Two, Natsume Yuujinchou 2, Natsume Yujincho 2",https://myanimelist.cdn-dena.com/images/anime/4/79738.jpg,TV,Manga,13,Finished Airing,False,"Jan 6, 2009 to Mar 31, 2009","{'from': '2009-01-06', 'to': '2009-03-31'}",24 min. per ep.,PG-13 - Teens 13 or older,8.62,77455,68.0,558,147299,1212,,Winter 2009,Tuesdays at 01:00 (JST),"{'Adaptation': [{'mal_id': 1859, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1859/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Prequel': [{'mal_id': 4081, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4081/Natsume_Yuujinchou', 'title': 'Natsume Yuujinchou'}], 'Sequel': [{'mal_id': 10379, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10379/Natsume_Yuujinchou_San', 'title': 'Natsume Yuujinchou San'}], 'Other': [{'mal_id': 19945, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19945/Zoku_Natsume_Yuujinchou__3D_Nyanko-sensei_Gekijou', 'title': 'Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou'}]}","Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain&#039;s Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural","['""Ano hi Time Machine (あの日タイムマシン)"" by LONG SHOT PARTY']","['""Aishiteru (愛してる)"" by Kourin']",24.0,2009.0
623,7.217992626687374,Shichinin no Nana,,七人のナナ,"Nana 7 of 7, Nana Seven of Seven",https://myanimelist.cdn-dena.com/images/anime/4/35193.jpg,TV,Manga,25,Finished Airing,False,"Jan 10, 2002 to Jun 27, 2002","{'from': '2002-01-10', 'to': '2002-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.88,834,4010.0,5536,3633,15,,Winter 2002,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 3648, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3648/Shichinin_no_Nana', 'title': 'Shichinin no Nana'}], 'Other': [{'mal_id': 22361, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22361/Shichinin_no_Nana__Oshougatsu_Da_yo_7_x_7___49-nin_no_Nana', 'title': 'Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?'}]}","TV Tokyo, Hal Film Maker, Genco, Asatsu DK, d-rights, AT-X, Studio Jack","Media Blasters, NYAV Post",A.C.G.T.,"Adventure, Comedy, Magic, Romance, School","['""Success, Success"" by Nana x Nana']","['""Birdie, Birdie"" by Nana Mizuki']",24.0,2002.0
7724,7.217980387109195,Shiki,Shiki,屍鬼,Corpse Demon,https://myanimelist.cdn-dena.com/images/anime/8/21343.jpg,TV,Novel,22,Finished Airing,False,"Jul 9, 2010 to Dec 31, 2010","{'from': '2010-07-09', 'to': '2010-12-31'}",22 min. per ep.,R - 17+ (violence & profanity),7.91,149302,687.0,176,327807,5705,Early screening on the 27th of June with the regular airing starting on July 9th.,Summer 2010,Fridays at 01:15 (JST),"{'Adaptation': [{'mal_id': 3486, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3486/Shiki', 'title': 'Shiki'}, {'mal_id': 114260, 'type': 'manga', 'url': 'https://myanimelist.net/manga/114260/Shiki', 'title': 'Shiki'}], 'Side story': [{'mal_id': 10083, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10083/Shiki_Specials', 'title': 'Shiki Specials'}]}","Aniplex, Dentsu, Fuji TV, DAX Production, Shueisha",Funimation,Daume,"Mystery, Horror, Supernatural, Thriller, Vampire","['#1: ""Kuchizuke"" (くちづけ) by Buck-Tick (eps 1-11)', '#2: ""Calendula Requiem"" by kanon x kanon (eps 12-22)']","['#1: ""Walk no Yakusoku (walkの約束)"" by nangi (eps 1-11)', '#2: ""Gekka Reijin (月下麗人)"" by Buck-Tick (eps 12-22)']",22.0,2010.0
10049,7.217962670911752,Nurarihyon no Mago: Sennen Makyou,Nura: Rise of the Yokai Clan - Demon Capital,ぬらりひょんの孫 千年魔京,"Nurarihyon no Mago 2, The Grandson of Nurarihyon 2, Grandchild of Nurarihyon 2",https://myanimelist.cdn-dena.com/images/anime/5/77300.jpg,TV,Manga,24,Finished Airing,False,"Jul 3, 2011 to Dec 18, 2011","{'from': '2011-07-03', 'to': '2011-12-18'}",23 min. per ep.,PG-13 - Teens 13 or older,8.11,51862,425.0,886,98240,542,"VIZ Media released the TV broadcast version of Nurarihyon no Mago: Sennen Makyou on Blu-ray and DVD in North America. They later explained this was the version the Japanese licensors provided them with, and it wasn&#039;t possible to obtain the uncut home video version.",Summer 2011,Unknown,"{'Adaptation': [{'mal_id': 5664, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5664/Nurarihyon_no_Mago', 'title': 'Nurarihyon no Mago'}], 'Prequel': [{'mal_id': 7592, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7592/Nurarihyon_no_Mago', 'title': 'Nurarihyon no Mago'}], 'Summary': [{'mal_id': 11083, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11083/Nurarihyon_no_Mago__Sennen_Makyou_Recaps', 'title': 'Nurarihyon no Mago: Sennen Makyou Recaps'}], 'Other': [{'mal_id': 15959, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15959/Nurarihyon_no_Mago_OVA', 'title': 'Nurarihyon no Mago OVA'}]}","Yomiuri Telecasting, Yomiko Advertising, Pony Canyon, Toho, Shueisha, BS11",Viz Media,Studio Deen,"Action, Demons, Shounen, Supernatural","['#1: ""Hoshi no Arika (星の在処。－ホシノアリカ－)"" by LM.C (eps 1-12)', '#2: ""The LOVE SONG"" by LM.C (eps 13-24)']","['#1: ""Orange Smile"" by Katate☆SIZE (eps 1-12)', '#2: ""Departure"" by Katate☆SIZE (eps 13-23)']",23.0,2011.0
18893,7.217959395069591,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,蒼き鋼のアルペジオ ‐アルス・ノヴァ‐,Aoki Hagane no Arpeggio: Ars Nova,https://myanimelist.cdn-dena.com/images/anime/6/56143.jpg,TV,Manga,12,Finished Airing,False,"Oct 8, 2013 to Dec 24, 2013","{'from': '2013-10-08', 'to': '2013-12-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.5,48992,1623.0,821,105762,800,"Episode 1 was previewed at a screening in Oosaka on September 21, 2013. Regular broadcasting began on October 8, 2013.",Fall 2013,Tuesdays at 02:55 (JST),"{'Adaptation': [{'mal_id': 25861, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25861/Aoki_Hagane_no_Arpeggio', 'title': 'Aoki Hagane no Arpeggio'}], 'Other': [{'mal_id': 23627, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23627/Aoki_Hagane_no_Arpeggio__Ars_Nova_-_Kirikumas', 'title': 'Aoki Hagane no Arpeggio: Ars Nova - Kirikumas'}], 'Alternative version': [{'mal_id': 24919, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24919/Aoki_Hagane_no_Arpeggio__Ars_Nova_DC', 'title': 'Aoki Hagane no Arpeggio: Ars Nova DC'}]}","Sotsu, KlockWorx, flying DOG, Ultra Super Pictures, Showgate, Shounen Gahousha",Discotek Media,SANZIGEN,"Action, Sci-Fi, Seinen","['""Savior of Song"" by Nano feat. MY FIRST STORY']","['#1: ""Savior of Song"" by Nano feat. MY FIRST STORY (ep 1)', '#2: ""Blue Field (ブルー・フィールド)"" by Trident (Mai Fuchigami, Manami Numakura, and Hibiki Yamamura) (eps 2-4, 6-8)', '#3: ""Innocent Blue"" by Trident (Mai Fuchigami, Manami Numakura, and Hibiki Yamamura) (ep 5, 9, 11)', '#4: ""Our Story"" by nano (ep 12)']",24.0,2013.0
